original,adversarial,original_label,final_label,success,queries
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .",N/A,pos,neg,Skipped,0
less funny than it should be and less funny than it thinks it is .,to a lesser extent curious than it should lively and to a lesser extent beneficial story than it thinks it is .,0,1,True,144
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .","while holm is wonderful as both men and hjejle quite appealing , the film intermit devour to achieve the to the eminent level tabu of the intriguing introduce .",0,1,True,138
"though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life .","though boilersuit an overwhelmingly positive imitation , the film doesn't see parenthesis the Seth Thomas more than than moot prospect of brown's hold out .",1,0,True,375
it's a sharp movie about otherwise dull subjects .,it's a overhasty apparent plain cause flip nigh other than dull field of view of study .,1,0,True,121
"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have screw up up the alan warner novel , which itself flat astir like link up inch inch hold result to irvine welsh's script trainspotting .",1,0,True,193
this is a fascinating film because there is no clear-cut hero and no all-out villain .,N/A,pos,neg,Skipped,0
"the attraction between these two marginal characters is complex from the start -- and , refreshingly , stays that way .","the attraction between these two landing strip characters is complex from the start -- and , refreshfully , delay that way of life .",1,0,True,68
"rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .",Failed to initialize,0,,False,1001
campanella's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael's evolution .,campanella's competent management and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that burnish over rafael's evolution .,1,0,True,181
"a relentless , bombastic and ultimately empty world war ii action flick .","a relentless , boastful and at shoemaker's concluding lift humankind state of state of war 2 natural process moving-picture show .",0,1,True,148
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,the exclusively type of vital this glossy comedy-drama resembles are unity in formulaic mainstream moving envision .,0,1,True,144
simone is not a bad film . it just doesn't have anything really interesting to say .,simone is not a bad film . it good forte-piano doesn't waste anything truly fear to enunciate .,0,1,True,123
"attal pushes too hard to make this a comedy or serious drama . he seems to want both , but succeeds in making neither .","attal pushes A effective gruelling to make believe this adenine funniness operating theatre sober dramatic event . helium look to like both , only contribute family the Francis Bacon inward making neither .",0,1,True,294
"max pokes , provokes , takes expressionistic license and hits a nerve . . . as far as art is concerned , it's mission accomplished .","max pokes , provokes , takes expressionistic license and dupe a nerve . . . as late weapon system system personnel department section atomic routine xxxiii nontextual matter cost worry , it's representation carry out .",1,0,True,1146
press the delete key .,press the blue-pencil tonality .,0,1,True,44
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .",Failed to initialize,1,,False,964
"like brosnan's performance , evelyn comes from the heart .","like brosnan's performance , evelyn blunder out from the kernel .",1,0,True,53
"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .",Failed to initialize,1,,False,981
"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too .",N/A,neg,pos,Skipped,0
red dragon makes one appreciate silence of the lambs .,red dragon makes one appreciate shut up of the Charles the Bald the Bald Lamb .,1,0,True,67
"too much power , not enough puff .","also vitamin A set great business leader , non enough puff .",0,0,False,325
